2729	maximum-matching-of-players-with-trainers	0
2730	probability-of-a-two-boxes-having-the-same-number-of-distinct-balls	0
2731	range-sum-query-mutable	0
2732	merge-adjacent-equal-elements	0
2733	maximum-split-of-positive-even-integers	0
2734	decode-xored-array	0
2735	number-of-enclaves	0
2737	minimum-cost-of-a-path-with-special-roads	0
2739	sum-of-good-subsequences	0
2740	curry	0
2741	kth-largest-element-in-a-stream	0
2742	find-the-longest-valid-obstacle-course-at-each-position	0
2743	count-positions-on-street-with-required-brightness	0
2744	count-special-quadruplets	0
2745	closest-binary-search-tree-value	0
2746	count-valid-paths-in-a-tree	0
2747	zigzag-grid-traversal-with-skip	0
2748	add-two-numbers-ii	0
2749	number-of-ways-to-split-array	0
2750	koko-eating-bananas	0
2751	wiggle-subsequence	0
2752	kth-smallest-number-in-multiplication-table	0
2753	longest-substring-with-at-least-k-repeating-characters	0
2754	number-of-zigzag-arrays-i	0
2755	break-a-palindrome	0
2756	find-original-array-from-doubled-array	0
2757	minimum-time-to-kill-all-monsters	0
2759	maximum-number-of-darts-inside-of-a-circular-dartboard	0
2760	partition-array-for-maximum-xor-and-and	0
2761	binary-watch	0
2762	number-of-substrings-containing-all-three-characters	0
2763	bitwise-or-of-even-numbers-in-an-array	0
2764	stone-game-iv	0
2765	k-th-smallest-in-lexicographical-order	0
2766	prime-in-diagonal	0
2767	string-compression-iii	1
2768	graph-valid-tree	0
2769	count-triplets-with-even-xor-set-bits-i	0
2770	length-of-longest-v-shaped-diagonal-segment	0
2771	sell-diminishing-valued-colored-balls	0
2772	smallest-string-with-a-given-numeric-value	0
2773	distribute-coins-in-binary-tree	0
2774	construct-binary-tree-from-preorder-and-postorder-traversal	0
2775	find-missing-and-repeated-values	1
2776	minimum-operations-to-make-a-uni-value-grid	0
2777	remove-all-adjacent-duplicates-in-string	0
2778	scramble-string	0
2779	decode-xored-permutation	0
2780	distribute-candies	0
2781	check-if-dfs-strings-are-palindromes	0
2782	split-with-minimum-sum	1
2784	largest-prime-from-consecutive-prime-sum	0
2785	count-prefix-and-suffix-pairs-i	0
2786	longest-strictly-increasing-subsequence-with-non-zero-bitwise-and	0
2787	move-pieces-to-obtain-a-string	0
2788	minimum-obstacle-removal-to-reach-corner	1
2789	number-of-good-ways-to-split-a-string	0
2790	count-collisions-of-monkeys-on-a-polygon	0
2791	minimum-operations-to-make-binary-array-elements-equal-to-one-ii	0
2793	lfu-cache	1
2794	all-possible-full-binary-trees	0
2796	the-number-of-beautiful-subsets	0
2797	get-maximum-in-generated-array	0
2798	number-of-subarrays-that-match-a-pattern-i	0
2799	count-increasing-quadruplets	0
2800	find-median-from-data-stream	0
2801	count-odd-letters-from-number	0
2803	difference-of-number-of-distinct-values-on-diagonals	0
2804	prime-palindrome	0
2805	mark-elements-on-array-by-performing-queries	0
2806	count-nodes-with-the-highest-score	0
2808	maximize-active-section-with-trade-i	0
2809	unique-number-of-occurrences	0
2810	maximize-win-from-two-segments	0
2812	max-difference-you-can-get-from-changing-an-integer	0
2813	number-of-visible-people-in-a-queue	0
2814	design-neighbor-sum-service	0
2815	long-pressed-name	0
2817	consecutive-numbers-sum	0
2818	sum-of-subarray-ranges	0
2819	tweet-counts-per-frequency	0
2820	remove-zeros-in-decimal-representation	0
2821	clone-n-ary-tree	0
2822	reshape-the-matrix	0
2823	range-module	0
2824	sum-of-floored-pairs	0
2825	find-x-value-of-array-ii	0
2826	string-without-aaa-or-bbb	0
2828	json-deep-equal	0
2829	time-based-key-value-store	0
2830	max-consecutive-ones	0
2831	minimum-operations-to-make-binary-array-elements-equal-to-one-i	0
2833	rearrange-spaces-between-words	0
2834	binary-tree-vertical-order-traversal	0
2835	largest-number-after-digit-swaps-by-parity	0
2836	find-the-derangement-of-an-array	0
2837	alternating-digit-sum	0
2838	walking-robot-simulation	0
2839	count-nodes-that-are-great-enough	0
2840	add-bold-tag-in-string	0
2841	gcd-of-odd-and-even-sums	0
2842	check-if-two-expression-trees-are-equivalent	1
2843	make-array-zero-by-subtracting-equal-amounts	0
2844	employee-importance	1
2845	largest-merge-of-two-strings	0
2847	longest-mountain-in-array	0
2848	decrease-elements-to-make-array-zigzag	0
2849	count-the-number-of-houses-at-a-certain-distance-i	0
2850	maximize-score-after-pair-deletions	0
2851	minimum-sum-of-mountain-triplets-ii	0
2852	number-of-valid-words-in-a-sentence	0
2853	minimum-reverse-operations	0
2854	longest-common-prefix-of-k-strings-after-removal	0
2855	counter-ii	0
2856	maximize-number-of-nice-divisors	0
2857	set-mismatch	0
2858	find-k-th-smallest-pair-distance	0
2859	car-fleet	0
2860	minimum-time-to-visit-disappearing-nodes	0
2861	number-of-distinct-substrings-in-a-string	0
2862	minimum-time-to-make-array-sum-at-most-x	0
2863	number-of-corner-rectangles	0
2864	keyboard-row	0
2865	describe-the-painting	0
2866	minimum-one-bit-operations-to-make-integers-zero	0
2867	minimum-number-of-operations-to-sort-a-binary-tree-by-level	0
2868	minimum-moves-to-convert-string	0
2869	put-boxes-into-the-warehouse-ii	0
2871	maximum-total-reward-using-operations-ii	0
2872	to-be-or-not-to-be	1
2873	car-pooling	0
2874	maximum-tastiness-of-candy-basket	0
2875	smallest-integer-divisible-by-k	0
2876	design-bitset	1
2877	complete-binary-tree-inserter	1
2878	cherry-pickup	0
2879	nth-digit	0
2880	length-of-the-longest-increasing-path	0
2881	distribute-elements-into-two-arrays-i	0
2882	maximum-average-subarray-ii	0
2883	number-of-ways-to-reach-a-position-after-exactly-k-steps	0
2884	can-i-win	0
2885	find-the-number-of-possible-ways-for-an-event	0
2886	count-sub-islands	0
2887	maximum-product-of-two-elements-in-an-array	0
2888	count-subarrays-with-median-k	0
2889	number-of-possible-sets-of-closing-branches	0
2890	most-common-word	0
2891	flood-fill	0
2892	phone-number-prefix	0
2893	partition-array-into-two-arrays-to-minimize-sum-difference	0
2895	word-ladder-ii	0
2896	design-sql	0
2897	camelcase-matching	0
2898	split-a-circular-linked-list	1
2901	reverse-pairs	0
2902	find-the-longest-equal-subarray	0
2903	check-if-one-string-swap-can-make-strings-equal	0
2904	valid-sudoku	0
2905	license-key-formatting	0
2906	second-largest-digit-in-a-string	0
2907	distinct-subsequences	0
2908	maximum-rows-covered-by-columns	0
2909	find-latest-group-of-size-m	0
2910	most-popular-video-creator	0
2911	closest-binary-search-tree-value-ii	0
2912	duplicate-zeros	0
2913	invert-binary-tree	0
2914	count-number-of-distinct-integers-after-reverse-operations	0
2915	decode-string	0
2916	minimum-weighted-subgraph-with-the-required-paths-ii	0
2917	similar-rgb-color	0
2918	find-edges-in-shortest-paths	0
2919	minimum-time-to-collect-all-apples-in-a-tree	0
2920	day-of-the-week	1
2922	find-minimum-operations-to-make-all-elements-divisible-by-three	0
2923	minimum-jumps-to-reach-end-via-prime-teleportation	0
2924	minimized-maximum-of-products-distributed-to-any-store	0
2925	read-n-characters-given-read4-ii-call-multiple-times	1
2926	minimum-cost-to-divide-array-into-subarrays	0
2927	find-sum-of-array-product-of-magical-sequences	0
2929	minimum-distance-between-bst-nodes	0
2930	minimum-score-after-removals-on-a-tree	1
2931	minimum-number-of-operations-to-make-array-continuous	0
2932	minimum-time-to-repair-cars	0
2933	number-of-paths-with-max-score	0
2934	final-array-state-after-k-multiplication-operations-ii	0
2935	maximum-building-height	0
2936	reduction-operations-to-make-the-array-elements-equal	0
2937	jump-game-vi	0
2938	kth-smallest-element-in-a-bst	0
2940	permutation-sequence	0
2941	maximum-units-on-a-truck	0
2942	deep-merge-of-two-objects	0
2943	swap-nodes-in-pairs	0
2944	count-square-submatrices-with-all-ones	0
2945	longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit	0
2946	find-the-minimum-amount-of-time-to-brew-potions	0
2947	maximum-score-of-spliced-array	0
2948	make-sum-divisible-by-p	0
2949	minimum-cost-homecoming-of-a-robot-in-a-grid	0
2950	race-car	0
2951	minimum-operations-to-transform-array	0
2952	minimum-number-of-flips-to-make-binary-grid-palindromic-ii	0
2953	evaluate-boolean-expression	0
2954	number-of-ways-to-assign-edge-weights-i	0
2955	count-numbers-with-unique-digits-ii	0
2956	redundant-connection	0
2957	calculate-salaries	0
2958	minimum-number-of-operations-to-reinitialize-a-permutation	0
2959	remove-adjacent-almost-equal-characters	0
2960	count-the-number-of-powerful-integers	0
2961	add-two-integers	0
2964	maximum-xor-with-an-element-from-array	0
2965	assign-elements-to-groups-with-constraints	0
2966	maximum-score-words-formed-by-letters	0
2967	cyclically-rotating-a-grid	0
2968	peeking-iterator	1
2969	remove-k-digits	0
2970	number-of-subarrays-with-bounded-maximum	0
2973	find-all-groups-of-farmland	0
2974	maximum-sum-obtained-of-any-permutation	0
2975	range-sum-query-immutable	0
2976	find-the-integer-added-to-array-i	0
2977	apply-discount-to-prices	0
2978	maximum-profit-of-operating-a-centennial-wheel	0
2979	winner-of-the-linked-list-game	0
2980	find-the-number-of-winning-players	1
2981	number-of-subarrays-with-and-value-of-k	0
2982	max-chunks-to-make-sorted-ii	0
2983	super-pow	0
2984	alternating-groups-ii	0
2985	shortest-path-to-get-food	0
2986	find-the-losers-of-the-circular-game	0
2988	number-of-beautiful-pairs	1
2989	best-poker-hand	1
2990	maximize-consecutive-elements-in-an-array-after-modification	0
2991	number-of-sets-of-k-non-overlapping-line-segments	0
2992	maximum-sum-of-three-numbers-divisible-by-three	0
2993	surrounded-regions	0
2994	one-edit-distance	0
2995	find-the-count-of-monotonic-pairs-i	0
2996	make-three-strings-equal	0
2997	find-number-of-coins-to-place-in-tree-nodes	0
2998	minimum-number-of-seconds-to-make-mountain-height-zero	1
2999	bitwise-and-of-numbers-range	0
3000	pizza-with-3n-slices	0
3001	ways-to-split-array-into-three-subarrays	0
3002	smallest-value-after-replacing-with-sum-of-prime-factors	0
3004	find-subarray-with-bitwise-or-closest-to-k	0
3006	find-the-maximum-number-of-marked-indices	0
3008	minimum-lines-to-represent-a-line-chart	1
3009	minimum-increment-operations-to-make-array-beautiful	0
3010	amount-of-time-for-binary-tree-to-be-infected	0
3011	minimum-time-to-transport-all-individuals	0
3012	maximize-sum-of-squares-of-digits	1
3013	longest-increasing-subsequence	0
3014	binary-tree-tilt	0
3015	length-of-the-longest-valid-substring	0
3016	rank-transform-of-an-array	0
3017	powerful-integers	0
3019	repeat-string	0
3020	second-minimum-time-to-reach-destination	1
3021	constrained-subsequence-sum	0
3022	implement-router	1
3023	spiral-matrix-ii	0
3024	palindrome-partitioning-ii	0
3025	optimal-account-balancing	0
3027	maximum-absolute-sum-of-any-subarray	0
3028	minimize-max-distance-to-gas-station	0
3029	eat-pizzas	0
3030	contain-virus	0
3031	largest-plus-sign	0
3032	find-missing-observations	0
3033	minimum-operations-to-make-array-equal-ii	0
3034	find-shortest-path-with-k-hops	0
3035	count-the-number-of-k-big-indices	1
3036	unit-conversion-i	0
3037	web-crawler-multithreaded	1
3038	intersection-of-two-arrays-ii	0
3039	interval-cancellation	1
3040	sender-with-largest-word-count	0
3041	make-array-strictly-increasing	0
3042	lexicographically-smallest-permutation-greater-than-target	0
3043	length-of-last-word	0
3045	bitwise-or-of-all-subsequence-sums	0
3046	minimum-number-of-operations-to-move-all-balls-to-each-box	0
3047	path-sum-ii	0
3048	maximum-transactions-without-negative-balance	0
3049	minimizing-array-after-replacing-pairs-with-their-product	0
3050	check-if-all-1s-are-at-least-length-k-places-away	0
3051	type-of-triangle	0
3052	count-symmetric-integers	0
3053	subarray-product-less-than-k	0
3054	map-sum-pairs	0
3055	replace-all-s-to-avoid-consecutive-repeating-characters	0
3056	insert-delete-getrandom-o1	1
3057	minimum-skips-to-arrive-at-meeting-on-time	0
3058	minimum-increment-to-make-array-unique	0
3059	minimum-domino-rotations-for-equal-row	0
3060	maximum-area-of-longest-diagonal-rectangle	0
3061	detect-cycles-in-2d-grid	0
3062	longest-non-decreasing-subarray-after-replacing-at-most-one-element	0
3063	binary-tree-level-order-traversal-ii	0
3064	maximum-subsequence-score	0
3065	strong-password-checker-ii	0
3066	count-the-number-of-vowel-strings-in-range	0
3067	maximum-square-area-by-removing-fences-from-a-field	0
3068	product-of-array-except-self	0
3069	rank-transform-of-a-matrix	0
3070	number-of-unique-good-subsequences	0
3071	minimum-time-visiting-all-points	0
3072	minimum-operations-to-make-the-array-k-increasing	0
3076	maximum-profitable-triplets-with-increasing-prices-i	1
3077	number-of-nodes-in-the-sub-tree-with-the-same-label	0
3078	baseball-game	0
3079	largest-component-size-by-common-factor	0
3080	minimum-substring-partition-of-equal-character-frequency	0
3081	maximum-xor-score-subarray-queries	0
3082	paint-fence	0
3083	print-immutable-linked-list-in-reverse	1
3084	magnetic-force-between-two-balls	0
3085	find-smallest-letter-greater-than-target	0
3086	count-number-of-teams	0
3087	stone-game-vi	0
3089	maximum-number-of-consecutive-values-you-can-make	0
3090	lexicographically-smallest-equivalent-string	0
3091	taking-maximum-energy-from-the-mystic-dungeon	0
3092	output-contest-matches	0
3093	search-in-a-sorted-array-of-unknown-size	1
3094	minimum-array-sum	1
3096	n-ary-tree-postorder-traversal	0
3097	largest-number-after-mutating-substring	0
3098	maximum-strictly-increasing-cells-in-a-matrix	0
3099	minimum-operations-to-make-a-special-number	1
3100	word-search	0
3101	optimal-partition-of-string	0
3102	minimum-operations-to-make-median-of-array-equal-to-k	0
3103	maximum-swap	0
3104	most-frequent-subtree-sum	0
3105	sum-of-consecutive-subarrays	1
3107	minimum-cost-to-reach-every-position	0
3108	sum-multiples	0
3109	immutability-helper	1
3111	minimize-the-maximum-of-two-arrays	1
3112	find-the-last-marked-nodes-in-tree	0
3114	find-servers-that-handled-most-number-of-requests	0
3115	occurrences-after-bigram	0
3116	count-the-number-of-computer-unlocking-permutations	0
3117	sum-of-nodes-with-even-valued-grandparent	0
3118	check-completeness-of-a-binary-tree	0
3119	bulb-switcher-ii	0
3120	check-if-it-is-a-good-array	0
3121	next-closest-time	0
3122	maximum-sum-bst-in-binary-tree	0
3123	alt-and-tab-simulation	0
3124	find-the-number-of-subsequences-with-equal-gcd	0
3125	minimum-operations-to-equalize-binary-string	0
3126	expression-add-operators	0
3128	maximum-score-after-applying-operations-on-a-tree	0
3129	remove-nodes-from-linked-list	1
3130	sort-characters-by-frequency	0
3131	keys-and-rooms	0
3132	maximize-sum-of-array-after-k-negations	0
3133	integer-to-roman	0
3134	subarray-with-elements-greater-than-varying-threshold	0
3135	parallel-courses-iii	0
3136	group-sold-products-by-the-date	0
3137	find-the-median-of-the-uniqueness-array	0
3138	find-longest-awesome-substring	0
3139	shortest-common-supersequence	0
3140	checking-existence-of-edge-length-limited-paths-ii	1
3141	maximum-number-of-integers-to-choose-from-a-range-ii	0
3142	find-mirror-score-of-a-string	0
3143	check-for-contradictions-in-equations	0
3144	maximum-matrix-sum	0
3145	sign-of-the-product-of-an-array	0
3146	minimum-number-of-operations-to-make-x-and-y-equal	0
3147	form-largest-integer-with-digits-that-add-up-to-target	0
3148	knight-dialer	0
3149	unique-email-addresses	0
3151	daily-temperatures	0
3152	number-of-unique-xor-triplets-ii	0
3153	binary-search-tree-iterator	0
3154	number-of-smooth-descent-periods-of-a-stock	0
3155	evaluate-division	0
3156	gray-code	0
3157	partition-string-into-minimum-beautiful-substrings	0
3158	the-wording-game	0
3160	trim-a-binary-search-tree	0
3163	count-submatrices-with-top-left-element-and-sum-less-than-k	0
3164	chunk-array	0
3165	lexicographically-smallest-string-after-operations-with-constraint	0
3166	score-after-flipping-matrix	0
3167	binary-number-with-alternating-bits	0
3168	design-hit-counter	0
3169	count-bowl-subarrays	0
3170	minimum-total-cost-to-make-arrays-unequal	0
3171	find-a-value-of-a-mysterious-function-closest-to-target	0
3173	shortest-word-distance	0
3174	reverse-substrings-between-each-pair-of-parentheses	0
3175	maximize-the-minimum-game-score	0
3176	maximum-twin-sum-of-a-linked-list	0
3177	path-existence-queries-in-a-graph-ii	0
3178	array-nesting	0
3180	check-if-any-element-has-prime-frequency	0
3181	power-grid-maintenance	0
3182	count-ways-to-build-rooms-in-an-ant-colony	0
3183	most-stones-removed-with-same-row-or-column	0
3184	number-of-ways-to-reconstruct-a-tree	0
3185	minimum-number-of-lines-to-cover-points	0
3186	palindrome-removal	0
3187	minimum-adjacent-swaps-for-k-consecutive-ones	0
3188	linked-list-cycle-ii	1
3189	parse-lisp-expression	0
3190	words-within-two-edits-of-dictionary	0
3191	maximum-frequency-of-an-element-after-performing-operations-ii	0
3193	delete-columns-to-make-sorted-iii	0
3194	transpose-file	0
3195	construct-the-minimum-bitwise-array-ii	0
3196	surface-area-of-3d-shapes	0
3197	diet-plan-performance	0
3198	binary-tree-cameras	0
3199	find-positive-integer-solution-for-a-given-equation	1
3200	apply-transform-over-each-element-in-array	0
3201	minimum-area-rectangle	0
3202	find-the-n-th-value-after-k-seconds	0
3203	minimum-total-space-wasted-with-k-resizing-operations	0
3205	longest-consecutive-sequence	0
3206	number-of-integers-with-popcount-depth-equal-to-k-i	0
3207	sequential-grid-path-cover	0
3208	basic-calculator-iv	0
3209	target-sum	0
3210	find-longest-special-substring-that-occurs-thrice-i	0
3212	remove-9	0
3213	make-array-elements-equal-to-zero	0
3214	making-a-large-island	0
3215	brace-expansion-ii	0
3217	partition-array-into-two-equal-product-subsets	0
3220	minimum-array-changes-to-make-differences-equal	0
3221	check-if-there-is-a-path-with-equal-number-of-0s-and-1s	0
3223	convert-1d-array-into-2d-array	0
3224	decrypt-string-from-alphabet-to-integer-mapping	0
3225	toggle-light-bulbs	1
3226	steps-to-make-array-non-decreasing	0
3227	exam-room	0
3228	ways-to-make-a-fair-array	0
3229	non-overlapping-intervals	0
3230	count-the-number-of-good-partitions	0
3231	minimum-sum-after-divisible-sum-deletions	0
3232	univalued-binary-tree	0
3233	maximum-capacity-within-budget	0
3234	maximum-product-difference-between-two-pairs	0
3235	maximum-score-after-binary-swaps	0
3236	online-majority-element-in-subarray	0
3237	delete-duplicate-folders-in-system	0
3238	change-minimum-characters-to-satisfy-one-of-three-conditions	0
3239	lexicographically-smallest-beautiful-string	0
3241	maximum-product-of-the-length-of-two-palindromic-subsequences	0
3242	maximize-the-minimum-powered-city	0
3243	maximum-energy-boost-from-two-drinks	0
3244	count-subarrays-with-cost-less-than-or-equal-to-k	0
3245	rearrange-array-to-maximize-prefix-score	0
3246	check-if-word-can-be-placed-in-crossword	0
3247	identify-the-largest-outlier-in-an-array	0
3248	rotate-list	0
3249	sequence-reconstruction	0
3250	count-of-range-sum	0
3251	maximum-number-of-equal-length-runs	0
3252	reaching-points	0
3253	min-cost-to-connect-all-points	0
3254	node-with-highest-edge-score	0
3255	find-the-longest-substring-containing-vowels-in-even-counts	0
3256	search-in-rotated-sorted-array	0
3257	minimum-number-of-groups-to-create-a-valid-assignment	0
3258	check-if-a-string-contains-all-binary-codes-of-size-k	0
3259	all-oone-data-structure	1
3261	maximum-frequency-of-an-element-after-performing-operations-i	0
3262	minimum-number-of-operations-to-make-arrays-similar	0
3263	path-in-zigzag-labelled-binary-tree	0
3265	check-array-formation-through-concatenation	0
3266	minimum-deletions-to-make-alternating-substring	0
3267	group-anagrams	0
3268	flip-game-ii	0
3270	best-meeting-point	0
3271	sort-the-jumbled-numbers	0
3272	delete-characters-to-make-fancy-string	0
3273	count-the-number-of-beautiful-subarrays	0
3274	array-of-doubled-pairs	0
3275	count-subarrays-of-length-three-with-a-condition	0
3276	maximum-width-of-binary-tree	0
3277	execution-of-all-suffix-instructions-staying-in-a-grid	0
3278	number-of-employees-who-met-the-target	0
3279	battleships-in-a-board	0
3280	k-diff-pairs-in-an-array	0
3281	minimize-the-maximum-difference-of-pairs	0
3283	add-strings	0
3284	maximum-number-of-pairs-in-array	0
3285	degree-of-an-array	0
3286	kth-largest-sum-in-a-binary-tree	1
3287	check-if-an-array-is-consecutive	0
3288	shortest-subarray-with-or-at-least-k-ii	0
3289	number-of-ways-to-buy-pens-and-pencils	0
3290	prison-cells-after-n-days	0
3291	minimum-number-of-removals-to-make-mountain-array	0
3292	maximum-bags-with-full-capacity-of-rocks	1
3293	recover-the-original-array	0
3294	maximize-the-beauty-of-the-garden	0
3295	leaf-similar-trees	0
3296	pyramid-transition-matrix	0
3297	minimum-time-to-complete-trips	0
3298	minimum-score-triangulation-of-polygon	0
3299	minimum-inversion-count-in-subarrays-of-fixed-length	0
3300	count-vowel-substrings-of-a-string	0
3301	bold-words-in-string	0
3302	row-with-maximum-ones	0
3304	create-target-array-in-the-given-order	0
3305	sort-list	0
3306	finding-mk-average	0
3308	k-th-nearest-obstacle-queries	1
3309	can-convert-string-in-k-moves	0
3310	largest-odd-number-in-string	0
3312	abbreviating-the-product-of-a-range	0
3313	faulty-keyboard	0
3315	number-of-valid-clock-times	0
3316	goat-latin	0
3318	cache-with-time-limit	0
3319	find-the-sum-of-the-power-of-all-subsequences	0
3320	domino-and-tromino-tiling	0
3322	custom-interval	0
3323	minimum-interval-to-include-each-query	0
3324	number-of-ways-to-paint-n-3-grid	0
3325	closest-nodes-queries-in-a-binary-search-tree	0
3327	ransom-note	0
3328	number-of-orders-in-the-backlog	0
3329	maximum-points-you-can-obtain-from-cards	0
3330	constructing-two-increasing-arrays	0
3331	largest-positive-integer-that-exists-with-its-negative	0
3332	longest-palindrome-after-substring-concatenation-ii	0
3333	three-divisors	0
3335	elements-in-array-after-removing-and-replacing-elements	0
3336	find-maximum-removals-from-source-string	0
3337	minimum-right-shifts-to-sort-the-array	0
3338	maximum-sum-of-an-hourglass	0
3339	sorting-the-sentence	0
3340	maximize-grid-happiness	1
3341	redundant-connection-ii	0
3342	maximum-gcd-sum-of-a-subarray	0
3344	maximum-manhattan-distance-after-k-changes	0
3345	make-k-subarray-sums-equal	0
3346	minimum-cost-for-tickets	0
3347	longest-special-path-ii	0
3348	missing-number	0
3349	minimum-deletions-to-make-string-k-special	0
3350	populating-next-right-pointers-in-each-node-ii	1
3351	minimum-operations-to-maximize-last-elements-in-arrays	0
3352	successful-pairs-of-spells-and-potions	0
3353	fair-distribution-of-cookies	0
3354	smallest-range-i	0
3355	number-of-good-pairs	0
3356	linked-list-frequency	0
3358	numbers-at-most-n-given-digit-set	1
3359	valid-word-square	0
3360	data-stream-as-disjoint-intervals	0
3361	maximal-network-rank	0
3362	find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree	0
3363	latest-time-you-can-obtain-after-replacing-characters	1
3364	find-palindrome-with-fixed-length	0
3365	count-items-matching-a-rule	0
3366	length-of-longest-subarray-with-at-most-k-frequency	0
3367	count-array-pairs-divisible-by-k	0
3368	sum-of-total-strength-of-wizards	0
3369	digit-count-in-range	0
3370	maximum-good-subtree-score	0
3371	count-special-integers	0
3372	maximum-performance-of-a-team	0
3373	number-of-atoms	0
3374	mice-and-cheese	0
3375	sort-an-array	0
3376	binary-tree-pruning	0
3377	count-ways-to-group-overlapping-ranges	0
3379	best-time-to-buy-and-sell-stock-with-transaction-fee	0
3380	minimum-distance-between-three-equal-elements-i	0
3381	linked-list-cycle	0
3383	reverse-bits	0
3384	rotate-function	0
3385	largest-number	0
3386	largest-combination-with-bitwise-and-greater-than-zero	0
3387	verify-preorder-sequence-in-binary-search-tree	0
3388	binary-trees-with-factors	0
3389	sort-transformed-array	0
3390	find-the-number-of-good-pairs-i	0
3391	dota2-senate	0
3392	checking-existence-of-edge-length-limited-paths	0
3393	minimum-unlocked-indices-to-sort-nums	0
3394	kth-smallest-element-in-a-sorted-matrix	0
3395	twisted-mirror-path-count	0
3396	maximum-strong-pair-xor-ii	1
3397	remove-nth-node-from-end-of-list	0
3398	reverse-string	0
3399	binary-tree-level-order-traversal	0
3400	analyze-user-website-visit-pattern	0
3401	count-number-of-trapezoids-ii	0
3402	maximum-population-year	0
3403	good-indices-in-a-digit-string	0
3404	minimum-number-of-pushes-to-type-word-i	0
3405	guess-the-majority-in-a-hidden-array	1
3407	remove-comments	0
3408	construct-binary-tree-from-string	0
3409	maximum-value-of-k-coins-from-piles	0
3410	contains-duplicate	0
3411	champagne-tower	0
3412	k-inverse-pairs-array	0
3413	candy-crush	0
3414	find-distance-in-a-binary-tree	0
3415	sudoku-solver	1
3416	delete-nodes-and-return-forest	0
3417	coupon-code-validator	0
3418	minimum-time-for-k-connected-components	0
3419	task-scheduler-ii	0
3421	find-the-maximum-factor-score-of-array	1
3422	count-the-number-of-consistent-strings	0
3423	shortest-subarray-with-or-at-least-k-i	0
3425	check-if-a-parentheses-string-can-be-valid	0
3426	find-the-duplicate-number	0
3427	merge-similar-items	0
3429	find-the-distinct-difference-array	0
3431	smallest-index-with-digit-sum-equal-to-index	0
3432	count-beautiful-numbers	0
3433	average-of-levels-in-binary-tree	0
3434	delete-operation-for-two-strings	0
3435	number-of-ways-to-reorder-array-to-get-same-bst	0
3436	factorial-trailing-zeroes	0
3437	minimum-area-rectangle-ii	0
3438	russian-doll-envelopes	0
3440	number-of-zigzag-arrays-ii	0
3441	maximum-number-of-jumps-to-reach-the-last-index	0
3442	get-watched-videos-by-your-friends	0
3443	delete-the-middle-node-of-a-linked-list	0
3444	remove-invalid-parentheses	0
3446	minimum-cost-to-separate-sentence-into-rows	0
3447	count-the-number-of-incremovable-subarrays-ii	0
3449	minimize-malware-spread	0
3450	check-if-two-chessboard-squares-have-the-same-color	1
3451	profitable-schemes	0
3452	determine-the-winner-of-a-bowling-game	0
3454	minimize-product-sum-of-two-arrays	0
3455	find-the-closest-marked-node	1
3456	minimum-deletions-to-make-array-divisible	0
3457	intersection-of-two-linked-lists	1
3458	where-will-the-ball-fall	0
3459	factorial-generator	0
3460	subsequence-sum-after-capping-elements	0
3461	decompress-run-length-encoded-list	0
3462	summary-ranges	0
3463	lowest-common-ancestor-of-deepest-leaves	0
3466	shortest-distance-from-all-buildings	0
3467	minimum-time-to-visit-all-houses	0
3468	reward-top-k-students	0
3469	operations-on-tree	0
3470	find-all-numbers-disappeared-in-an-array	0
3471	shortest-distance-to-target-color	0
3472	maximum-number-of-moves-in-a-grid	0
3474	pour-water-between-buckets-to-make-water-levels-equal	0
3475	maximum-area-rectangle-with-point-constraints-i	1
3476	find-the-lexicographically-smallest-valid-sequence	0
3477	subsets-ii	0
3478	subtree-inversion-sum	0
3479	count-the-hidden-sequences	0
3481	video-stitching	0
3482	determine-if-two-strings-are-close	0
3485	stone-game-iii	0
3486	number-of-lines-to-write-string	0
3488	find-words-that-can-be-formed-by-characters	0
3490	find-array-given-subset-sums	1
3491	missing-ranges	0
3492	maximize-the-number-of-target-nodes-after-connecting-trees-i	0
3493	maximum-sized-array	0
3494	angle-between-hands-of-a-clock	0
3495	minimum-operations-to-make-character-frequencies-equal	0
3496	find-the-maximum-achievable-number	0
3497	campus-bikes	0
3498	find-good-days-to-rob-the-bank	0
3499	k-divisible-elements-subarrays	0
3500	prime-arrangements	0
3501	count-zero-request-servers	0
3503	meeting-rooms-ii	0
3504	decode-ways	0
3505	minimum-number-of-steps-to-make-two-strings-anagram-ii	0
3506	defuse-the-bomb	0
3507	sum-of-imbalance-numbers-of-all-subarrays	0
3508	divide-array-into-increasing-sequences	0
3509	minimum-cost-to-hire-k-workers	0
3511	minimum-operations-to-remove-adjacent-ones-in-matrix	0
3512	the-earliest-and-latest-rounds-where-players-compete	1
3513	maximum-number-of-operations-to-move-ones-to-the-end	0
3514	minimum-length-of-anagram-concatenation	0
3515	find-the-count-of-numbers-which-are-not-special	0
3516	decode-the-message	1
3517	maximum-number-of-tasks-you-can-assign	0
3518	maximum-number-of-distinct-elements-after-operations	0
3519	sort-the-people	0
3520	final-array-state-after-k-multiplication-operations-i	0
3521	remove-palindromic-subsequences	0
3522	find-the-string-with-lcp	1
3523	elimination-game	0
3524	replace-elements-with-greatest-element-on-right-side	0
3527	find-the-most-competitive-subsequence	0
3529	average-height-of-buildings-in-each-segment	0
